address,link,source,city,available,square_meters,bedrooms,price,lat,lon,postalcode,scrape_date
Prof. Lorentzlaan 74,https://www.pararius.nl/huis-te-huur/amstelveen/49e7ed30/prof-lorentzlaan,Pararius,Amstelveen,True,148.0,7.0,3400.0,,,1181 WL,2024-02-28 20:46:59.118028
Dorpstraat,https://www.pararius.nl/appartement-te-huur/maastricht/2124f875/dorpstraat,Pararius,Maastricht,True,73.0,3.0,1295.0,,,6227 BP,2024-02-28 20:46:59.119028
Bestevâerstraat,https://www.pararius.nl/appartement-te-huur/amsterdam/cc8e64fb/bestevaerstraat,Pararius,Amsterdam,True,82.0,3.0,2400.0,,,1056 HH,2024-02-28 20:46:59.119028
Vondelstraat 70 I,https://www.pararius.nl/appartement-te-huur/amsterdam/1be9c13d/vondelstraat,Pararius,Amsterdam,True,85.0,2.0,2500.0,,,1054 GG,2024-02-28 20:46:59.119028
Marktlaan,https://www.pararius.nl/appartement-te-huur/hoofddorp/929a4dbf/marktlaan,Pararius,Hoofddorp,True,82.0,3.0,1875.0,,,2132 DM,2024-02-28 20:46:59.119028
Sint-Jobskade,https://www.pararius.nl/appartement-te-huur/rotterdam/457cab58/sint-jobskade,Pararius,Rotterdam,True,97.0,4.0,1895.0,,,3024 EN,2024-02-28 20:46:59.119028
Keldermansstraat,https://www.pararius.nl/huis-te-huur/eindhoven/d40bdb7e/keldermansstraat,Pararius,Eindhoven,True,116.0,5.0,1750.0,,,5622 PK,2024-02-28 20:46:59.119028
Hofkampstraat,https://www.pararius.nl/appartement-te-huur/almelo/ecb0099c/hofkampstraat,Pararius,Almelo,True,70.0,3.0,1095.0,,,7607 NJ,2024-02-28 20:46:59.119028
Leppa,https://www.pararius.nl/huis-te-huur/dokkum/61428836/leppa,Pararius,Dokkum,True,206.0,1.0,1650.0,,,9101 PS,2024-02-28 20:46:59.119028
Harpstraat,https://www.pararius.nl/huis-te-huur/almere/29d87f5d/harpstraat,Pararius,Almere,True,100.0,4.0,2000.0,,,1312 KL,2024-02-28 20:46:59.119028
Meerssenerweg 35 0.3,https://www.pararius.nl/kamer-te-huur/maastricht/c83e57b3/meerssenerweg,Pararius,Maastricht,True,19.0,1.0,558.0,,,6222 AG,2024-02-28 20:46:59.120029
